name	stargazers_count	html_url
qm	12533	https://github.com/yc-software/qm
codex-security	9339	https://github.com/openai/codex-security
crm	7771	https://github.com/trycompai/crm
decimen-optical-transfer	5324	https://github.com/bashalarmistalt/decimen-optical-transfer
video-shotcraft	4198	https://github.com/Vincentwei1021/video-shotcraft
bento	3831	https://github.com/nyblnet/bento
canvas-ui	3633	https://github.com/DavidHDev/canvas-ui
scriptc	2997	https://github.com/vercel-labs/scriptc
skill-recorder	2511	https://github.com/microsoft/skill-recorder
genoffice	2252	https://github.com/genspark-ai/genoffice
