name	stargazers_count	html_url
emdash	10032	https://github.com/emdash-cms/emdash
boneyard	5221	https://github.com/0xGF/boneyard
wterm	2416	https://github.com/vercel-labs/wterm
fieldtheory-cli	1621	https://github.com/afar1/fieldtheory-cli
sidex	1598	https://github.com/Sidenai/sidex
hop	1027	https://github.com/golbin/hop
JSON-Alexander	883	https://github.com/wesbos/JSON-Alexander
learn-harness-engineering	874	https://github.com/walkinglabs/learn-harness-engineering
Locker	735	https://github.com/zmeyer44/Locker
gitreverse	729	https://github.com/filiksyos/gitreverse
