name	stargazers_count	html_url
emdash	10079	https://github.com/emdash-cms/emdash
boneyard	5267	https://github.com/0xGF/boneyard
wterm	2535	https://github.com/vercel-labs/wterm
fieldtheory-cli	1642	https://github.com/afar1/fieldtheory-cli
sidex	1618	https://github.com/Sidenai/sidex
hop	1101	https://github.com/golbin/hop
JSON-Alexander	886	https://github.com/wesbos/JSON-Alexander
avnac	879	https://github.com/akinloluwami/avnac
Locker	737	https://github.com/zmeyer44/Locker
gitreverse	737	https://github.com/filiksyos/gitreverse
