name	stargazers_count	html_url
deepseek-harness	114841	https://github.com/deepseek-ai/deepseek-harness
qm	13626	https://github.com/yc-software/qm
crm	8481	https://github.com/trycompai/crm
decimen-optical-transfer	6055	https://github.com/bashalarmistalt/decimen-optical-transfer
deepseek-harness-desktop	5793	https://github.com/anywhere-labs/deepseek-harness-desktop
video-shotcraft	5139	https://github.com/Vincentwei1021/video-shotcraft
scriptc	3534	https://github.com/vercel-labs/scriptc
skill-recorder	3145	https://github.com/microsoft/skill-recorder
genoffice	3109	https://github.com/genspark-ai/genoffice
dsh-web-ui	2698	https://github.com/zhu1090093659/dsh-web-ui
