name	stargazers_count	html_url
cookbook	3708	https://github.com/cursor/cookbook
wterm	2884	https://github.com/vercel-labs/wterm
codex-plusplus	1314	https://github.com/b-nnett/codex-plusplus
petdex	1295	https://github.com/crafter-station/petdex
hop	1275	https://github.com/golbin/hop
avnac	1045	https://github.com/akinloluwami/avnac
animal-island-ui	1014	https://github.com/guokaigdg/animal-island-ui
chromex	1000	https://github.com/GENEXIS-AI/chromex
ghui	910	https://github.com/kitlangton/ghui
serve-sim	861	https://github.com/EvanBacon/serve-sim
