name	stargazers_count	html_url
deepseek-harness	202247	https://github.com/deepseek-ai/deepseek-harness
dsh-desktop	21605	https://github.com/anywhere-labs/dsh-desktop
dsh-web	6394	https://github.com/zhu1090093659/dsh-web
anti-slop	3855	https://github.com/dmmulroy/anti-slop
grok-bot-0.18-reconstructed	3410	https://github.com/b-nnett/grok-bot-0.18-reconstructed
OpenBot	3319	https://github.com/CopilotKit/OpenBot
cumora	3225	https://github.com/yetone/cumora
dsh-desktop	3100	https://github.com/dataelement/dsh-desktop
DSH-better-sidebar	3072	https://github.com/omdsh-dev/DSH-better-sidebar
anatomy	2760	https://github.com/thebuggeddev/anatomy
