name	stargazers_count	html_url
torlink	3547	https://github.com/baairon/torlink
gitfut	2049	https://github.com/Younesfdj/gitfut
cnfast	1104	https://github.com/aidenybai/cnfast
webernetes	1027	https://github.com/ngrok/webernetes
pdfx	743	https://github.com/AlexandrosGounis/pdfx
OpenTag	673	https://github.com/CopilotKit/OpenTag
pocketjs	577	https://github.com/pocket-stack/pocketjs
sonic-topography	517	https://github.com/yin-yizhen/sonic-topography
ditto.site	468	https://github.com/ion-design/ditto.site
polymarket-weather-trading-bot	462	https://github.com/frecodecasti/polymarket-weather-trading-bot
