name	stargazers_count	html_url
awesome-gpt-image-2	5596	https://github.com/freestylefly/awesome-gpt-image-2
text-to-cad	3055	https://github.com/earthtojake/text-to-cad
3DCellForge	2137	https://github.com/huangserva/3DCellForge
deepclaude	1900	https://github.com/aattaran/deepclaude
clawsweeper	1657	https://github.com/openclaw/clawsweeper
oh-story-claudecode	1225	https://github.com/worldwonderer/oh-story-claudecode
reversa	883	https://github.com/sandeco/reversa
codex-startup-pressure-test-skill	822	https://github.com/Kappaemme-git/codex-startup-pressure-test-skill
mykonos-island-voxels	633	https://github.com/boona13/mykonos-island-voxels
goalbuddy	563	https://github.com/tolibear/goalbuddy
