name	stargazers_count	html_url
NemoClaw	18607	https://github.com/NVIDIA/NemoClaw
codex-plugin-cc	12267	https://github.com/openai/codex-plugin-cc
Crucix	8511	https://github.com/calesthio/Crucix
web-access	4066	https://github.com/eze-is/web-access
chrome-cdp-skill	2831	https://github.com/pasky/chrome-cdp-skill
flipoff	2703	https://github.com/magnum6actual/flipoff
follow-builders	2368	https://github.com/zarazhangrui/follow-builders
k-skill	1632	https://github.com/NomaDamas/k-skill
autoskills	1450	https://github.com/midudev/autoskills
tradingview-mcp	1236	https://github.com/tradesdontlie/tradingview-mcp
