name	stargazers_count	html_url
career-ops	36500	https://github.com/santifer/career-ops
codex-plugin-cc	15154	https://github.com/openai/codex-plugin-cc
awesome-persona-distill-skills	3926	https://github.com/xixu-me/awesome-persona-distill-skills
k-skill	3767	https://github.com/NomaDamas/k-skill
flipoff	2792	https://github.com/magnum6actual/flipoff
qiushi-skill	2779	https://github.com/HughYau/qiushi-skill
tradingview-mcp	2099	https://github.com/tradesdontlie/tradingview-mcp
codex-oauth-automation-extension	2075	https://github.com/QLHazyCoder/codex-oauth-automation-extension
design-extract	1087	https://github.com/Manavarya09/design-extract
tab-out	838	https://github.com/zarazhangrui/tab-out
