name	stargazers_count	html_url
NemoClaw	18709	https://github.com/NVIDIA/NemoClaw
career-ops	17994	https://github.com/santifer/career-ops
codex-plugin-cc	12651	https://github.com/openai/codex-plugin-cc
Crucix	8553	https://github.com/calesthio/Crucix
web-access	4226	https://github.com/eze-is/web-access
chrome-cdp-skill	2837	https://github.com/pasky/chrome-cdp-skill
flipoff	2716	https://github.com/magnum6actual/flipoff
follow-builders	2415	https://github.com/zarazhangrui/follow-builders
k-skill	1806	https://github.com/NomaDamas/k-skill
autoskills	1678	https://github.com/midudev/autoskills
