name	stargazers_count	html_url
Codex-Dream-Skin	11831	https://github.com/Fei-Away/Codex-Dream-Skin
scroll-world	4837	https://github.com/oso95/scroll-world
os-taxonomy	3583	https://github.com/withmarbleapp/os-taxonomy
ios-location-spoofer	2579	https://github.com/mekos2772/ios-location-spoofer
knockoff	1955	https://github.com/Shpigford/knockoff
wardrobe	1354	https://github.com/tandpfun/wardrobe
cdk-redeem-only-extension	1017	https://github.com/kui123456789/cdk-redeem-only-extension
penecho	978	https://github.com/penecho/penecho
quantskills	909	https://github.com/quantskills/quantskills
cue	724	https://github.com/Blueturboguy07/cue
