name	stargazers_count	html_url
ponytail	55098	https://github.com/DietrichGebert/ponytail
Cowart	2642	https://github.com/zhongerxin/Cowart
skills	2568	https://github.com/BuilderIO/skills
baoyu-design	1856	https://github.com/JimLiu/baoyu-design
loop-library	1594	https://github.com/Forward-Future/loop-library
loop-engineering	935	https://github.com/cobusgreyling/loop-engineering
codexpro	848	https://github.com/rebel0789/codexpro
ffmpeg-webCLI	846	https://github.com/tejaswigowda/ffmpeg-webCLI
fanbox	795	https://github.com/alchaincyf/fanbox
birds.cafe	765	https://github.com/kanavtwtgg/birds.cafe
