name	stargazers_count	html_url
claude-context-mode	2312	https://github.com/mksglu/claude-context-mode
secure-openclaw	1408	https://github.com/ComposioHQ/secure-openclaw
ace-step-ui	724	https://github.com/fspecii/ace-step-ui
seaseed-clawerse	680	https://github.com/marswei/seaseed-clawerse
awesome-claude-code-toolkit	626	https://github.com/rohitg00/awesome-claude-code-toolkit
map-to-poster	620	https://github.com/dimartarmizi/map-to-poster
squad	587	https://github.com/bradygaster/squad
LobsterBoard	575	https://github.com/Curbob/LobsterBoard
clawsec	565	https://github.com/prompt-security/clawsec
qq-farm-bot	533	https://github.com/linguo2625469/qq-farm-bot
