name	stargazers_count	html_url
awesome-gpt-image-2	3616	https://github.com/freestylefly/awesome-gpt-image-2
codex-oauth-automation-extension	2881	https://github.com/QLHazyCoder/codex-oauth-automation-extension
design-extract	2103	https://github.com/Manavarya09/design-extract
text-to-cad	1864	https://github.com/earthtojake/text-to-cad
design-md-chrome	1684	https://github.com/bergside/design-md-chrome
clawsweeper	1540	https://github.com/openclaw/clawsweeper
WindsurfAPI	1018	https://github.com/dwgx/WindsurfAPI
deepclaude	1009	https://github.com/aattaran/deepclaude
palantir-for-family-trips	797	https://github.com/andrewjiang/palantir-for-family-trips
oh-story-claudecode	755	https://github.com/worldwonderer/oh-story-claudecode
