name	stargazers_count	html_url
DLSS5-Swapper	5555	https://github.com/rakanki911/DLSS5-Swapper
PawWork_ZhuaZhua	2768	https://github.com/Player-YN/PawWork_ZhuaZhua
scroll-craft	2558	https://github.com/nateherkai/scroll-craft
dream-loop	1398	https://github.com/achimala/dream-loop
unigit-ecosystem	1319	https://github.com/adtexterry-lgtm/unigit-ecosystem
usque-custom-pro	1291	https://github.com/KJGX66F/usque-custom-pro
warp-masque-actions	929	https://github.com/byJoey/warp-masque-actions
camera-to-blender	826	https://github.com/ahujasid/camera-to-blender
oc-english	784	https://github.com/yczz/oc-english
CFBox	695	https://github.com/PAICNI/CFBox
