name	stargazers_count	html_url
GuJumpgate	2529	https://github.com/FoundZiGu/GuJumpgate
3DCellForge	2339	https://github.com/huangserva/3DCellForge
deepclaude	1964	https://github.com/aattaran/deepclaude
smallcode	1423	https://github.com/Doorman11991/smallcode
GPTSession2CPAandSub2API	915	https://github.com/gtxx3600/GPTSession2CPAandSub2API
get-shit-done-redux	843	https://github.com/open-gsd/get-shit-done-redux
codex-startup-pressure-test-skill	842	https://github.com/Kappaemme-git/codex-startup-pressure-test-skill
mykonos-island-voxels	757	https://github.com/boona13/mykonos-island-voxels
stemdeck	655	https://github.com/stemdeckapp/stemdeck
auto-identity-remove	603	https://github.com/stephenlthorn/auto-identity-remove
