name	stargazers_count	html_url
dsh-routing-suite	7021	https://github.com/yjh051108/dsh-routing-suite
flyingmouse-format	5219	https://github.com/LaoFeng-mouse/flyingmouse-format
dsh-anchored-standard	3822	https://github.com/xiaobright/dsh-anchored-standard
unlazy	2945	https://github.com/Leonxlnx/unlazy
shuohao-skills	2514	https://github.com/eternityspring/shuohao-skills
DeepSeek-Balance-Whale-Widget	1561	https://github.com/MeteorNOX/DeepSeek-Balance-Whale-Widget
deploy-vercel	1561	https://github.com/vvxw/deploy-vercel
DSH-Desktop-EAC	1487	https://github.com/zouyuxuan122/DSH-Desktop-EAC
scroll-craft	1393	https://github.com/nateherkai/scroll-craft
northcinder	1218	https://github.com/cinderline/northcinder
