name	stargazers_count	html_url
career-ops	35017	https://github.com/santifer/career-ops
codex-plugin-cc	14732	https://github.com/openai/codex-plugin-cc
awesome-persona-distill-skills	3860	https://github.com/xixu-me/awesome-persona-distill-skills
k-skill	3488	https://github.com/NomaDamas/k-skill
flipoff	2779	https://github.com/magnum6actual/flipoff
qiushi-skill	2750	https://github.com/HughYau/qiushi-skill
tradingview-mcp	1886	https://github.com/tradesdontlie/tradingview-mcp
codex-oauth-automation-extension	1716	https://github.com/QLHazyCoder/codex-oauth-automation-extension
port-whisperer	780	https://github.com/LarsenCundric/port-whisperer
DarkSword-RCE	731	https://github.com/htimesnine/DarkSword-RCE
