name	stargazers_count	html_url
NemoClaw	17808	https://github.com/NVIDIA/NemoClaw
Crucix	7730	https://github.com/calesthio/Crucix
web-access	2777	https://github.com/eze-is/web-access
chrome-cdp-skill	2758	https://github.com/pasky/chrome-cdp-skill
flipoff	2509	https://github.com/magnum6actual/flipoff
follow-builders	1879	https://github.com/zarazhangrui/follow-builders
hello-claw	1485	https://github.com/datawhalechina/hello-claw
ai-rules	1043	https://github.com/fjb040911/ai-rules
k-skill	812	https://github.com/NomaDamas/k-skill
gea	784	https://github.com/dashersw/gea
