name	stargazers_count	html_url
career-ops	33240	https://github.com/santifer/career-ops
codex-plugin-cc	14324	https://github.com/openai/codex-plugin-cc
web-access	4878	https://github.com/eze-is/web-access
awesome-persona-distill-skills	3771	https://github.com/xixu-me/awesome-persona-distill-skills
k-skill	3079	https://github.com/NomaDamas/k-skill
flipoff	2763	https://github.com/magnum6actual/flipoff
qiushi-skill	2676	https://github.com/HughYau/qiushi-skill
tradingview-mcp	1786	https://github.com/tradesdontlie/tradingview-mcp
codex-oauth-automation-extension	1365	https://github.com/QLHazyCoder/codex-oauth-automation-extension
clawd-on-desk	1126	https://github.com/rullerzhou-afk/clawd-on-desk
