name	stargazers_count	html_url
PaperBanana	3787	https://github.com/dwzhu-pku/PaperBanana
secure-openclaw	1510	https://github.com/ComposioHQ/secure-openclaw
OpenClawChineseTranslation	1354	https://github.com/1186258278/OpenClawChineseTranslation
openusage	926	https://github.com/robinebers/openusage
pro-workflow	895	https://github.com/rohitg00/pro-workflow
real-time-fund	791	https://github.com/hzm0321/real-time-fund
ace-step-ui	665	https://github.com/fspecii/ace-step-ui
zylos-core	616	https://github.com/zylos-ai/zylos-core
drawio-mcp	557	https://github.com/jgraph/drawio-mcp
camofox-browser	545	https://github.com/jo-inc/camofox-browser
