name	stargazers_count	html_url
DLSS5-Swapper	4212	https://github.com/rakanki911/DLSS5-Swapper
PawWork_ZhuaZhua	2597	https://github.com/Player-YN/PawWork_ZhuaZhua
scroll-craft	2401	https://github.com/nateherkai/scroll-craft
DeepSeek-Balance-Whale-Widget	2296	https://github.com/MeteorNOX/DeepSeek-Balance-Whale-Widget
deploy-vercel	1759	https://github.com/vvxw/deploy-vercel
backpass	973	https://github.com/kunchenguid/backpass
dream-loop	966	https://github.com/achimala/dream-loop
WorkDaddy	961	https://github.com/babygoton/WorkDaddy
usque-custom-pro	955	https://github.com/KJGX66F/usque-custom-pro
unigit-ecosystem	948	https://github.com/adtexterry-lgtm/unigit-ecosystem
