name	stargazers_count	html_url
awesome-gpt-image-2	5514	https://github.com/freestylefly/awesome-gpt-image-2
text-to-cad	2962	https://github.com/earthtojake/text-to-cad
3DCellForge	2108	https://github.com/huangserva/3DCellForge
deepclaude	1887	https://github.com/aattaran/deepclaude
clawsweeper	1653	https://github.com/openclaw/clawsweeper
oh-story-claudecode	1178	https://github.com/worldwonderer/oh-story-claudecode
reversa	863	https://github.com/sandeco/reversa
codex-startup-pressure-test-skill	818	https://github.com/Kappaemme-git/codex-startup-pressure-test-skill
mykonos-island-voxels	553	https://github.com/boona13/mykonos-island-voxels
goalbuddy	551	https://github.com/tolibear/goalbuddy
