name	stargazers_count	html_url
dsh-routing-suite	7098	https://github.com/yjh051108/dsh-routing-suite
dsh-anchored-standard	3826	https://github.com/xiaobright/dsh-anchored-standard
scroll-craft	1991	https://github.com/nateherkai/scroll-craft
DLSS5-Swapper	1853	https://github.com/rakanki911/DLSS5-Swapper
DeepSeek-Balance-Whale-Widget	1770	https://github.com/MeteorNOX/DeepSeek-Balance-Whale-Widget
deploy-vercel	1630	https://github.com/vvxw/deploy-vercel
stop-that-shit	1622	https://github.com/lennney/stop-that-shit
DSH-Desktop-EAC	1546	https://github.com/zouyuxuan122/DSH-Desktop-EAC
dsh-agent-teams	1388	https://github.com/NanmiCoder/dsh-agent-teams
PawWork_ZhuaZhua	1260	https://github.com/Player-YN/PawWork_ZhuaZhua
