name	stargazers_count	html_url
DLSS5-Swapper	3673	https://github.com/rakanki911/DLSS5-Swapper
PawWork_ZhuaZhua	2546	https://github.com/Player-YN/PawWork_ZhuaZhua
scroll-craft	2340	https://github.com/nateherkai/scroll-craft
DeepSeek-Balance-Whale-Widget	2174	https://github.com/MeteorNOX/DeepSeek-Balance-Whale-Widget
deploy-vercel	1721	https://github.com/vvxw/deploy-vercel
northcinder	1209	https://github.com/cinderline/northcinder
autoprompt-skill	1076	https://github.com/Spielewoy/autoprompt-skill
backpass	947	https://github.com/kunchenguid/backpass
WorkDaddy	888	https://github.com/babygoton/WorkDaddy
dream-loop	850	https://github.com/achimala/dream-loop
