name	stargazers_count	html_url
awesome-gpt-image-2	5441	https://github.com/freestylefly/awesome-gpt-image-2
text-to-cad	2910	https://github.com/earthtojake/text-to-cad
3DCellForge	2090	https://github.com/huangserva/3DCellForge
deepclaude	1875	https://github.com/aattaran/deepclaude
clawsweeper	1643	https://github.com/openclaw/clawsweeper
oh-story-claudecode	1152	https://github.com/worldwonderer/oh-story-claudecode
reversa	838	https://github.com/sandeco/reversa
codex-startup-pressure-test-skill	805	https://github.com/Kappaemme-git/codex-startup-pressure-test-skill
cc-design	772	https://github.com/ZeroZ-lab/cc-design
goalbuddy	545	https://github.com/tolibear/goalbuddy
