name	stargazers_count	html_url
Codex-Dream-Skin	12221	https://github.com/Fei-Away/Codex-Dream-Skin
scroll-world	5113	https://github.com/oso95/scroll-world
os-taxonomy	3652	https://github.com/withmarbleapp/os-taxonomy
ios-location-spoofer	2609	https://github.com/mekos2772/ios-location-spoofer
knockoff	1960	https://github.com/Shpigford/knockoff
penecho	1484	https://github.com/penecho/penecho
wardrobe	1432	https://github.com/tandpfun/wardrobe
cdk-redeem-only-extension	1023	https://github.com/kui123456789/cdk-redeem-only-extension
cue	779	https://github.com/Blueturboguy07/cue
skills	625	https://github.com/dzhng/skills
