name	stargazers_count	html_url
NemoClaw	18451	https://github.com/NVIDIA/NemoClaw
codex-plugin-cc	11623	https://github.com/openai/codex-plugin-cc
Crucix	8415	https://github.com/calesthio/Crucix
web-access	3794	https://github.com/eze-is/web-access
chrome-cdp-skill	2814	https://github.com/pasky/chrome-cdp-skill
flipoff	2658	https://github.com/magnum6actual/flipoff
follow-builders	2305	https://github.com/zarazhangrui/follow-builders
k-skill	1450	https://github.com/NomaDamas/k-skill
tradingview-mcp	930	https://github.com/tradesdontlie/tradingview-mcp
gea	861	https://github.com/dashersw/gea
