name	stargazers_count	html_url
NemoClaw	17634	https://github.com/NVIDIA/NemoClaw
Crucix	7443	https://github.com/calesthio/Crucix
chrome-cdp-skill	2747	https://github.com/pasky/chrome-cdp-skill
flipoff	2399	https://github.com/magnum6actual/flipoff
web-access	2083	https://github.com/eze-is/web-access
follow-builders	1774	https://github.com/zarazhangrui/follow-builders
hello-claw	1450	https://github.com/datawhalechina/hello-claw
ai-rules	1089	https://github.com/fjb040911/ai-rules
gea	753	https://github.com/dashersw/gea
inav-configurator	751	https://github.com/INAVFlights/inav-configurator
