name	stargazers_count	html_url
dsh-routing-suite	6933	https://github.com/yjh051108/dsh-routing-suite
openGym	6212	https://github.com/arvids-unavailable/openGym
flyingmouse-format	4870	https://github.com/LaoFeng-mouse/flyingmouse-format
dsh-anchored-standard	3791	https://github.com/xiaobright/dsh-anchored-standard
unlazy	2739	https://github.com/Leonxlnx/unlazy
shuohao-skills	2382	https://github.com/eternityspring/shuohao-skills
deploy-vercel	1487	https://github.com/vvxw/deploy-vercel
Deepseek-Harness-EAC	1398	https://github.com/zouyuxuan122/Deepseek-Harness-EAC
gemma-translator	1353	https://github.com/google-gemma/gemma-translator
DeepSeek-Balance-Whale-Widget	1262	https://github.com/MeteorNOX/DeepSeek-Balance-Whale-Widget
