name	stargazers_count	html_url
DLSS5-Swapper	6065	https://github.com/rakanki911/DLSS5-Swapper
BrowserKitten	2844	https://github.com/Player-YN/BrowserKitten
dream-loop	1463	https://github.com/achimala/dream-loop
usque-custom-pro	1345	https://github.com/KJGX66F/usque-custom-pro
unigit-ecosystem	1319	https://github.com/adtexterry-lgtm/unigit-ecosystem
warp-masque-actions	961	https://github.com/byJoey/warp-masque-actions
camera-to-blender	836	https://github.com/ahujasid/camera-to-blender
oc-english	787	https://github.com/yczz/oc-english
awesome-cloudflare-selfhosted	741	https://github.com/theoephraim/awesome-cloudflare-selfhosted
CFBox	694	https://github.com/PAICNI/CFBox
