name	stargazers_count	html_url
NemoClaw	16736	https://github.com/NVIDIA/NemoClaw
Crucix	6870	https://github.com/calesthio/Crucix
chrome-cdp-skill	2658	https://github.com/pasky/chrome-cdp-skill
clawpanel	1616	https://github.com/qingchencloud/clawpanel
web-access	1422	https://github.com/eze-is/web-access
hello-claw	1334	https://github.com/datawhalechina/hello-claw
ai-rules	886	https://github.com/fjb040911/ai-rules
follow-builders	803	https://github.com/zarazhangrui/follow-builders
inav-configurator	755	https://github.com/INAVFlights/inav-configurator
dr-claw	675	https://github.com/OpenLAIR/dr-claw
