name	stargazers_count	html_url
career-ops	38515	https://github.com/santifer/career-ops
codex-plugin-cc	15625	https://github.com/openai/codex-plugin-cc
awesome-persona-distill-skills	4005	https://github.com/xixu-me/awesome-persona-distill-skills
flipoff	2808	https://github.com/magnum6actual/flipoff
codex-oauth-automation-extension	2296	https://github.com/QLHazyCoder/codex-oauth-automation-extension
tradingview-mcp	2248	https://github.com/tradesdontlie/tradingview-mcp
design-extract	1368	https://github.com/Manavarya09/design-extract
design-md-chrome	1010	https://github.com/bergside/design-md-chrome
tab-out	932	https://github.com/zarazhangrui/tab-out
port-whisperer	795	https://github.com/LarsenCundric/port-whisperer
