name	stargazers_count	html_url
odysseus	7339	https://github.com/pewdiepie-archdaemon/odysseus
GuJumpgate	3176	https://github.com/FoundZiGu/GuJumpgate
3DCellForge	2396	https://github.com/huangserva/3DCellForge
gsd-core	1979	https://github.com/open-gsd/gsd-core
smallcode	1683	https://github.com/Doorman11991/smallcode
wechatpay	1509	https://github.com/run-liyi/wechatpay
GPTSession2CPAandSub2API	1044	https://github.com/gtxx3600/GPTSession2CPAandSub2API
mykonos-island-voxels	778	https://github.com/boona13/mykonos-island-voxels
tiny-world-builder	750	https://github.com/jasonkneen/tiny-world-builder
auto-identity-remove	697	https://github.com/stephenlthorn/auto-identity-remove
