name	stargazers_count	html_url
flyingmouse-format	3977	https://github.com/LaoFeng-mouse/flyingmouse-format
dsh-anchored-standard	3680	https://github.com/xiaobright/dsh-anchored-standard
Claude-of-Duty	3229	https://github.com/mshumer/Claude-of-Duty
dashi-taskboard	2408	https://github.com/chuspeeism/dashi-taskboard
qwen-audio-agent	2203	https://github.com/QwenAudio/qwen-audio-agent
shuohao-skills	1823	https://github.com/eternityspring/shuohao-skills
gemma-translator	1243	https://github.com/google-gemma/gemma-translator
northcinder	1198	https://github.com/cinderline/northcinder
human-review	1068	https://github.com/petergyang/human-review
TG-Polymarket-bot	1050	https://github.com/mothparkzo6249/TG-Polymarket-bot
