name	stargazers_count	html_url
AnGe-ClashBoard	367	https://github.com/liandu2024/AnGe-ClashBoard
OpenClaw-Admin	223	https://github.com/itq5/OpenClaw-Admin
xiaoye-ai	209	https://github.com/capybara-zy/xiaoye-ai
vort-ui	180	https://github.com/openvort/vort-ui
claude-code-agents-ui	166	https://github.com/Ngxba/claude-code-agents-ui
ruoyi-plus-vben5	154	https://github.com/imdap/ruoyi-plus-vben5
learn-opencode-agent	93	https://github.com/qqzhangyanhua/learn-opencode-agent
free-video-downloader	72	https://github.com/liyupi/free-video-downloader
apple-matting	58	https://github.com/pangxiaobin/apple-matting
navigatr	58	https://github.com/capeku/navigatr
