name	stargazers_count	html_url
dbx	1132	https://github.com/t8y2/dbx
tq-trading-agent	291	https://github.com/TQ-trade-agent/tq-trading-agent
intro-agentic-ai	111	https://github.com/riverscn/intro-agentic-ai
hermes-war-room	90	https://github.com/Naroh091/hermes-war-room
AllApiDeck	84	https://github.com/jlwebs/AllApiDeck
MasterDnsWeb	68	https://github.com/abolix/MasterDnsWeb
AIGC	50	https://github.com/huangguohui2002/AIGC
rag-visualization	40	https://github.com/wuhao2343/rag-visualization
portforge-app	35	https://github.com/portforge/portforge-app
mcp-chat	33	https://github.com/maile456/mcp-chat
