name	stargazers_count	html_url
pi-book	366	https://github.com/antinomie-lab/pi-book
MarkCardStudio	213	https://github.com/pangxiaobin/MarkCardStudio
dsh-explore	176	https://github.com/antinomie-lab/dsh-explore
financial_intelligence_system_web	169	https://github.com/zhangzf1119/financial_intelligence_system_web
ollama-gui-manager	169	https://github.com/GongChang2020/ollama-gui-manager
sky_phone	127	https://github.com/sky-systems/sky_phone
vibecodingex	73	https://github.com/eticmedya/vibecodingex
calendar	47	https://github.com/nuxt-ui-templates/calendar
xspace	43	https://github.com/ns2250225/xspace
Melt	36	https://github.com/EvenNetR/Melt
