name	stargazers_count	html_url
easy-writing	434	https://github.com/yilujian/easy-writing
dsh-explore	179	https://github.com/antinomie-lab/dsh-explore
SpeedVideo	79	https://github.com/AndranikFutureLabs/SpeedVideo
InkGist	62	https://github.com/Loecedas/InkGist
calendar	57	https://github.com/nuxt-ui-templates/calendar
key-switch	54	https://github.com/ThirteenAsh/key-switch
xspace	48	https://github.com/ns2250225/xspace
SmartCV	46	https://github.com/yy549159265/SmartCV
lemon-muisc	40	https://github.com/jia070310/lemon-muisc
blog	33	https://github.com/runtimepoet/blog
