name	stargazers_count	html_url
ChromiumManager	128	https://github.com/vtumi/ChromiumManager
intro-agentic-ai	98	https://github.com/riverscn/intro-agentic-ai
gopay	71	https://github.com/mageg-x/gopay
AllApiDeck	54	https://github.com/jlwebs/AllApiDeck
vh-claw	54	https://github.com/uxiaohan/vh-claw
MasterDnsWeb	49	https://github.com/abolix/MasterDnsWeb
SteamToolPlus	47	https://github.com/Jingluohi/SteamToolPlus
rag-visualization	39	https://github.com/wuhao2343/rag-visualization
ease-ui	37	https://github.com/Momingyun/ease-ui
pihole-in-one	33	https://github.com/creeperkatze/pihole-in-one
