name	stargazers_count	html_url
dbx	1354	https://github.com/t8y2/dbx
tq-trading-agent	316	https://github.com/TQ-trade-agent/tq-trading-agent
hermes-war-room	169	https://github.com/Naroh091/hermes-war-room
AIGC	116	https://github.com/huangguohui2002/AIGC
intro-agentic-ai	114	https://github.com/riverscn/intro-agentic-ai
s-ui	109	https://github.com/admin8800/s-ui
MasterDnsWeb	70	https://github.com/abolix/MasterDnsWeb
rag-visualization	40	https://github.com/wuhao2343/rag-visualization
portforge-app	39	https://github.com/portforge/portforge-app
IELTS-Studio	35	https://github.com/Pandlagon/IELTS-Studio
