name	stargazers_count	html_url
OpenMOSS	1049	https://github.com/uluckyXH/OpenMOSS
TripStar	961	https://github.com/1sdv/TripStar
vibe.j2team.org	803	https://github.com/J2TEAM/vibe.j2team.org
AnGe-ClashBoard	336	https://github.com/liandu2024/AnGe-ClashBoard
xiaoye-ai	200	https://github.com/capybara-zy/xiaoye-ai
vort-ui	182	https://github.com/openvort/vort-ui
ruoyi-plus-vben5	140	https://github.com/imdap/ruoyi-plus-vben5
libraryManagementSystem	134	https://github.com/Rosweise/libraryManagementSystem
OpenClaw-Admin	110	https://github.com/itq5/OpenClaw-Admin
learn-opencode-agent	88	https://github.com/qqzhangyanhua/learn-opencode-agent
