name	stargazers_count	html_url
dbx	1384	https://github.com/t8y2/dbx
hermes-war-room	176	https://github.com/Naroh091/hermes-war-room
s-ui	129	https://github.com/admin8800/s-ui
AIGC	129	https://github.com/huangguohui2002/AIGC
intro-agentic-ai	114	https://github.com/riverscn/intro-agentic-ai
MasterDnsWeb	70	https://github.com/abolix/MasterDnsWeb
portforge-app	39	https://github.com/portforge/portforge-app
IELTS-Studio	39	https://github.com/Pandlagon/IELTS-Studio
shanshui-mingtang-fengshui-gis	35	https://github.com/limi124/shanshui-mingtang-fengshui-gis
mcp-chat	33	https://github.com/maile456/mcp-chat
