name	stargazers_count	html_url
hermes-war-room	301	https://github.com/Naroh091/hermes-war-room
awesome-architecture	299	https://github.com/study8677/awesome-architecture
s-ui	298	https://github.com/admin8800/s-ui
AIGC	271	https://github.com/huangguohui2002/AIGC
charabook	101	https://github.com/mxnican/charabook
skillsmith-for-claude	59	https://github.com/fosterushka/skillsmith-for-claude
call_me_as_agent	52	https://github.com/huangdihd/call_me_as_agent
android-stream-desk	50	https://github.com/aniadev/android-stream-desk
dinotty	46	https://github.com/xichan96/dinotty
shanshui-mingtang-fengshui-gis	41	https://github.com/limi124/shanshui-mingtang-fengshui-gis
