name	stargazers_count	html_url
hermes-web-ui	460	https://github.com/EKKOLearnAI/hermes-web-ui
claude-code-agents-ui	295	https://github.com/Ngxba/claude-code-agents-ui
xiaoye-ai	228	https://github.com/capybara-zy/xiaoye-ai
free-video-downloader	138	https://github.com/liyupi/free-video-downloader
vort-ui	124	https://github.com/openvort/vort-ui
ChromiumManager	116	https://github.com/vtumi/ChromiumManager
ARKTI	64	https://github.com/YBWLawa0/ARKTI
sillyTavern-launcher	58	https://github.com/al01cn/sillyTavern-launcher
ms-mail-fetcher	55	https://github.com/YuanQin99/ms-mail-fetcher
vh-claw	46	https://github.com/uxiaohan/vh-claw
