name	stargazers_count	html_url
easy-writing	383	https://github.com/yilujian/easy-writing
financial_intelligence_system_web	198	https://github.com/zhangzf1119/financial_intelligence_system_web
dsh-explore	179	https://github.com/antinomie-lab/dsh-explore
InkGist	61	https://github.com/Loecedas/InkGist
calendar	55	https://github.com/nuxt-ui-templates/calendar
key-switch	54	https://github.com/ThirteenAsh/key-switch
xspace	48	https://github.com/ns2250225/xspace
SmartCV	40	https://github.com/yy549159265/SmartCV
lemon-muisc	35	https://github.com/jia070310/lemon-muisc
SpeedVideo	34	https://github.com/AndranikFutureLabs/SpeedVideo
