name	stargazers_count	html_url
pi-book	384	https://github.com/antinomie-lab/pi-book
ollama-gui-manager	225	https://github.com/GongChang2020/ollama-gui-manager
financial_intelligence_system_web	182	https://github.com/zhangzf1119/financial_intelligence_system_web
dsh-explore	178	https://github.com/antinomie-lab/dsh-explore
vibecodingex	75	https://github.com/eticmedya/vibecodingex
calendar	54	https://github.com/nuxt-ui-templates/calendar
key-switch	54	https://github.com/ThirteenAsh/key-switch
easy-writing	50	https://github.com/yilujian/easy-writing
xspace	47	https://github.com/ns2250225/xspace
blog	33	https://github.com/runtimepoet/blog
