name	stargazers_count	html_url
easy-writing	598	https://github.com/yilujian/easy-writing
SmartCV	158	https://github.com/yy549159265/SmartCV
remiqora	90	https://github.com/inikolax/remiqora
xianyu-pilot-pro	30	https://github.com/dameng2026/xianyu-pilot-pro
gunong-youth-mental-health-agent	28	https://github.com/shen-szm/gunong-youth-mental-health-agent
ohmyUI	25	https://github.com/JGG0sbp66/ohmyUI
SpeedVideo	24	https://github.com/AndranikFutureLabs/SpeedVideo
world-radio	17	https://github.com/ns2250225/world-radio
apipig	15	https://github.com/aizuda/apipig
Lemon-Light	13	https://github.com/happy0717/Lemon-Light
