name	stargazers_count	html_url
pi-book	383	https://github.com/antinomie-lab/pi-book
MarkCardStudio	254	https://github.com/pangxiaobin/MarkCardStudio
ollama-gui-manager	228	https://github.com/GongChang2020/ollama-gui-manager
financial_intelligence_system_web	181	https://github.com/zhangzf1119/financial_intelligence_system_web
dsh-explore	178	https://github.com/antinomie-lab/dsh-explore
vibecodingex	76	https://github.com/eticmedya/vibecodingex
calendar	54	https://github.com/nuxt-ui-templates/calendar
key-switch	54	https://github.com/ThirteenAsh/key-switch
xspace	45	https://github.com/ns2250225/xspace
blog	33	https://github.com/runtimepoet/blog
