name	stargazers_count	html_url
claude-code-agents-ui	299	https://github.com/Ngxba/claude-code-agents-ui
xiaoye-ai	229	https://github.com/capybara-zy/xiaoye-ai
free-video-downloader	141	https://github.com/liyupi/free-video-downloader
vort-ui	124	https://github.com/openvort/vort-ui
ChromiumManager	119	https://github.com/vtumi/ChromiumManager
sillyTavern-launcher	59	https://github.com/al01cn/sillyTavern-launcher
ms-mail-fetcher	55	https://github.com/YuanQin99/ms-mail-fetcher
vh-claw	46	https://github.com/uxiaohan/vh-claw
a2ui-vue	43	https://github.com/vkfolio/a2ui-vue
rocom.aoe.top	37	https://github.com/aoe-top/rocom.aoe.top
