name	stargazers_count	html_url
AnGe-ClashBoard	380	https://github.com/liandu2024/AnGe-ClashBoard
claude-code-agents-ui	269	https://github.com/Ngxba/claude-code-agents-ui
xiaoye-ai	215	https://github.com/capybara-zy/xiaoye-ai
vort-ui	180	https://github.com/openvort/vort-ui
ruoyi-plus-vben5	163	https://github.com/imdap/ruoyi-plus-vben5
learn-opencode-agent	95	https://github.com/qqzhangyanhua/learn-opencode-agent
free-video-downloader	79	https://github.com/liyupi/free-video-downloader
ChromiumManager	72	https://github.com/vtumi/ChromiumManager
apple-matting	60	https://github.com/pangxiaobin/apple-matting
navigatr	58	https://github.com/capeku/navigatr
