name	stargazers_count	html_url
TripStar	1174	https://github.com/1sdv/TripStar
AnGe-ClashBoard	350	https://github.com/liandu2024/AnGe-ClashBoard
xiaoye-ai	209	https://github.com/capybara-zy/xiaoye-ai
vort-ui	181	https://github.com/openvort/vort-ui
OpenClaw-Admin	175	https://github.com/itq5/OpenClaw-Admin
ruoyi-plus-vben5	146	https://github.com/imdap/ruoyi-plus-vben5
learn-opencode-agent	91	https://github.com/qqzhangyanhua/learn-opencode-agent
free-video-downloader	68	https://github.com/liyupi/free-video-downloader
navigatr	58	https://github.com/capeku/navigatr
cloud-manager	54	https://github.com/JenkinWoo/cloud-manager
