name	stargazers_count	html_url
OpenMOSS	533	https://github.com/uluckyXH/OpenMOSS
vibe.j2team.org	226	https://github.com/J2TEAM/vibe.j2team.org
TripStar	213	https://github.com/1sdv/TripStar
LingGuo-Drama	107	https://github.com/LingGuoAI/LingGuo-Drama
ControllerMeta	105	https://github.com/HK560/ControllerMeta
silverfish	79	https://github.com/xumengke2025-sys/silverfish
backquant	68	https://github.com/bloom8262/backquant
AI-Resource-Manager	66	https://github.com/miragecoa/AI-Resource-Manager
openbase	56	https://github.com/heyjan/openbase
OpenClaw-Admin	50	https://github.com/itq5/OpenClaw-Admin
