name	stargazers_count	html_url
claude-code-agents-ui	288	https://github.com/Ngxba/claude-code-agents-ui
xiaoye-ai	220	https://github.com/capybara-zy/xiaoye-ai
vort-ui	124	https://github.com/openvort/vort-ui
ChromiumManager	108	https://github.com/vtumi/ChromiumManager
free-video-downloader	96	https://github.com/liyupi/free-video-downloader
hermes-web-ui	63	https://github.com/EKKOLearnAI/hermes-web-ui
ms-mail-fetcher	55	https://github.com/YuanQin99/ms-mail-fetcher
sillyTavern-launcher	54	https://github.com/al01cn/sillyTavern-launcher
a2ui-vue	39	https://github.com/vkfolio/a2ui-vue
SteamToolPlus	34	https://github.com/Jingluohi/SteamToolPlus
