name	stargazers_count	html_url
OpenMOSS	557	https://github.com/uluckyXH/OpenMOSS
vibe.j2team.org	437	https://github.com/J2TEAM/vibe.j2team.org
TripStar	219	https://github.com/1sdv/TripStar
LingGuo-Drama	114	https://github.com/LingGuoAI/LingGuo-Drama
ControllerMeta	107	https://github.com/HK560/ControllerMeta
AI-Resource-Manager	82	https://github.com/miragecoa/AI-Resource-Manager
silverfish	80	https://github.com/xumengke2025-sys/silverfish
ruoyi-plus-vben5	72	https://github.com/imdap/ruoyi-plus-vben5
backquant	68	https://github.com/bloom8262/backquant
openbase	56	https://github.com/heyjan/openbase
