name	stargazers_count	html_url
pi-book	376	https://github.com/antinomie-lab/pi-book
MarkCardStudio	233	https://github.com/pangxiaobin/MarkCardStudio
ollama-gui-manager	196	https://github.com/GongChang2020/ollama-gui-manager
dsh-explore	178	https://github.com/antinomie-lab/dsh-explore
financial_intelligence_system_web	175	https://github.com/zhangzf1119/financial_intelligence_system_web
sky_phone	133	https://github.com/sky-systems/sky_phone
vibecodingex	76	https://github.com/eticmedya/vibecodingex
calendar	51	https://github.com/nuxt-ui-templates/calendar
coolapk-desktop	48	https://github.com/daimiaopeng/coolapk-desktop
xspace	45	https://github.com/ns2250225/xspace
