name	stargazers_count	html_url
OpenMOSS	915	https://github.com/uluckyXH/OpenMOSS
vibe.j2team.org	742	https://github.com/J2TEAM/vibe.j2team.org
TripStar	624	https://github.com/1sdv/TripStar
openvort	276	https://github.com/openvort/openvort
AnGe-ClashBoard	264	https://github.com/liandu2024/AnGe-ClashBoard
xiaoye-ai	156	https://github.com/capybara-zy/xiaoye-ai
ruoyi-plus-vben5	122	https://github.com/imdap/ruoyi-plus-vben5
libraryManagementSystem	122	https://github.com/Rosweise/libraryManagementSystem
OpenClaw-Admin	86	https://github.com/itq5/OpenClaw-Admin
learn-opencode-agent	83	https://github.com/qqzhangyanhua/learn-opencode-agent
