name	stargazers_count	html_url
pi-book	385	https://github.com/antinomie-lab/pi-book
ollama-gui-manager	234	https://github.com/GongChang2020/ollama-gui-manager
financial_intelligence_system_web	184	https://github.com/zhangzf1119/financial_intelligence_system_web
dsh-explore	178	https://github.com/antinomie-lab/dsh-explore
easy-writing	104	https://github.com/yilujian/easy-writing
calendar	54	https://github.com/nuxt-ui-templates/calendar
key-switch	54	https://github.com/ThirteenAsh/key-switch
xspace	47	https://github.com/ns2250225/xspace
blog	33	https://github.com/runtimepoet/blog
blog	32	https://github.com/formosora/blog
