name	stargazers_count	html_url
Steam-Controller-Auto-Charge	205	https://github.com/FossPrime/Steam-Controller-Auto-Charge
qssh	159	https://github.com/nanxiangxi/qssh
databuff	159	https://github.com/databufflabs/databuff
komari-theme-Glassmorphism	103	https://github.com/sanrokamlan-prog/komari-theme-Glassmorphism
md-reader	70	https://github.com/Neilooo/md-reader
NetSpeed-Dynamic	49	https://github.com/GEORGEWWWU/NetSpeed-Dynamic
easy-json	48	https://github.com/chengxy-nds/easy-json
webhomework2	30	https://github.com/D1385167/webhomework2
seedstone	28	https://github.com/titangmz/seedstone
Reframe	27	https://github.com/stefexec/Reframe
