name	stargazers_count	html_url
easy-writing	527	https://github.com/yilujian/easy-writing
SmartCV	93	https://github.com/yy549159265/SmartCV
InkGist	62	https://github.com/Loecedas/InkGist
key-switch	54	https://github.com/ThirteenAsh/key-switch
lemon-muisc	54	https://github.com/jia070310/lemon-muisc
blog	33	https://github.com/runtimepoet/blog
gunong-youth-mental-health-agent	32	https://github.com/shen-szm/gunong-youth-mental-health-agent
SpeedVideo	29	https://github.com/AndranikFutureLabs/SpeedVideo
ohmyUI	26	https://github.com/JGG0sbp66/ohmyUI
SystemPro	25	https://github.com/leonlabs-dev/SystemPro
