name	stargazers_count	html_url
dbx	909	https://github.com/t8y2/dbx
intro-agentic-ai	109	https://github.com/riverscn/intro-agentic-ai
MasterDnsWeb	65	https://github.com/abolix/MasterDnsWeb
AllApiDeck	65	https://github.com/jlwebs/AllApiDeck
hermes-war-room	62	https://github.com/Naroh091/hermes-war-room
sillytavern-cardforge	48	https://github.com/Anastasia2372/sillytavern-cardforge
rag-visualization	41	https://github.com/wuhao2343/rag-visualization
pihole-in-one	41	https://github.com/creeperkatze/pihole-in-one
portforge-app	34	https://github.com/portforge/portforge-app
langchain-trip-planner	32	https://github.com/minjie05/langchain-trip-planner
