name	stargazers_count	html_url
easy-writing	536	https://github.com/yilujian/easy-writing
SmartCV	103	https://github.com/yy549159265/SmartCV
InkGist	62	https://github.com/Loecedas/InkGist
lemon-muisc	57	https://github.com/jia070310/lemon-muisc
key-switch	54	https://github.com/ThirteenAsh/key-switch
blog	33	https://github.com/runtimepoet/blog
gunong-youth-mental-health-agent	32	https://github.com/shen-szm/gunong-youth-mental-health-agent
SpeedVideo	29	https://github.com/AndranikFutureLabs/SpeedVideo
ohmyUI	26	https://github.com/JGG0sbp66/ohmyUI
xianyu-pilot-pro	25	https://github.com/dameng2026/xianyu-pilot-pro
