name	stargazers_count	html_url
OpenMOSS	934	https://github.com/uluckyXH/OpenMOSS
vibe.j2team.org	773	https://github.com/J2TEAM/vibe.j2team.org
TripStar	677	https://github.com/1sdv/TripStar
openvort	330	https://github.com/openvort/openvort
AnGe-ClashBoard	271	https://github.com/liandu2024/AnGe-ClashBoard
xiaoye-ai	178	https://github.com/capybara-zy/xiaoye-ai
ruoyi-plus-vben5	126	https://github.com/imdap/ruoyi-plus-vben5
libraryManagementSystem	125	https://github.com/Rosweise/libraryManagementSystem
OpenClaw-Admin	93	https://github.com/itq5/OpenClaw-Admin
learn-opencode-agent	83	https://github.com/qqzhangyanhua/learn-opencode-agent
